id; system time; board height; board width; game type; win length; gravity; turns played; initial board; final board; result; errors; full duration; pointsP1; expansion strategy of Player 1; cache of Player 1; watched nodes of Player 1; evaluation stategy of Player 1; exit condition type of Player 1; exit condition of Player 1; total Speed of Player 1; expansion strategy of Player 2; cache of Player 2; watched nodes of Player 2; evaluation stategy of Player 2; exit condition type of Player 2; exit condition of Player 2; total Speed of Player 2; 
380; 14:49:31:027; 8; 8; ChessGameState;  - ;  - ; 95; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __rp____|n_pK_q__|___p____|__p_____|___p____|k_p_____|__b____b|__rp____|; Won: P1;  - ; 2430737000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1796; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@12f0b4f1; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 2381274000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 47; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@77f58ac1; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=1}; 50894000; 
381; 14:49:31:491; 8; 8; ChessGameState;  - ;  - ; 35; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; rp__P__n|___p____|b___pN__|__pP____|kp___qP_|b_pK__PB|np____PN|__r___PR|; Won: P1;  - ; 1662716000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 630; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@581ff1a5; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1615302000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 17; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@d1a44d0; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}); 48173000; 
382; 14:49:32:005; 8; 8; ChessGameState;  - ;  - ; 94; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|_______R|______P_|kQ______|__K_____|____pP__|_____r__|_____pP_|; Won: P2;  - ; 22545374000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 47; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4acb45ec; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=1}); 1527923000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 594; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6eb808e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}TurnCountingCondition{turnsLookedForward=2}); 21061138000; 
383; 14:49:32:980; 8; 8; ChessGameState;  - ;  - ; 45; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; r____pP_|_p___P_R|__kp__P_|____P__K|____Pq__|b__p__n_|_p______|rp______|; Won: P1;  - ; 2031208000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 710; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7260d605; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1963931000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 22; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7634ccbf; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}); 69027000; 
384; 14:49:33:055; 8; 8; ChessGameState;  - ;  - ; 53; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __p___KR|rp____B_|___p_r__|________|kpb_q___|b__p____|___p____|__n_____|; Won: P1;  - ; 1742924000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 850; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6ed17c11; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1688122000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 26; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@73bc2c84; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}); 56336000; 
385; 14:49:33:685; 8; 8; ChessGameState;  - ;  - ; 37; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; rp__P__b|np______|b__pP___|k_______|_p____P_|___pP___|____pP__|rpn_PK_q|; Won: P1;  - ; 1502342000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 568; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@73d4086c; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1174647000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 18; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@715d7b6; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}TurnCountingCondition{turnsLookedForward=1}); 329101000; 
386; 14:49:34:144; 8; 8; ChessGameState;  - ;  - ; 55; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; r__p____|np______|bp______|__p_____|k_p_____|__pP____|n__K_q__|r_pP____|; Won: P1;  - ; 2357289000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1019; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@111d3344; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1912130000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 27; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@50599bb6; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}TurnCountingCondition{turnsLookedForward=1}); 447097000; 
387; 14:49:36:204; 8; 8; ChessGameState;  - ;  - ; 37; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; rpn____Q|_p____P_|_p____P_|________|kp___q__|bp______|np___P_K|rp___bPR|; Won: P1;  - ; 2202457000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 684; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@65ce651c; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 2147370000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 18; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4adeeffc; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 58264000; 
388; 14:49:37:412; 8; 8; ChessGameState;  - ;  - ; 89; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _r___P__|n____pqK|___pn___|________|kb__p___|____pP__|__p_____|____p___|; Won: P1;  - ; 3803464000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1421; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@74ed598; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 2896826000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 44; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6516492e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=1}); 934495000; 
389; 14:49:37:734; 8; 8; ChessGameState;  - ;  - ; 211; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __pb____|_r_p____|k_K__p__|__q____b|n___p___|_______r|________|_____pr_|; Won: P1;  - ; 4055751000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 4863; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@26f01df2; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 3973891000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 105; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@37ffc661; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 103495000; 
390; 14:49:38:129; 8; 8; ChessGameState;  - ;  - ; 149; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _p__r___|________|__b__p__|____p___|__p__K__|____n_q_|__k_____|____pn__|; Won: P1;  - ; 3436745000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 2703; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@65dd5085; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 2943701000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 74; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@51bbc7e8; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=1}); 516880000; 
391; 14:49:38:692; 8; 8; ChessGameState;  - ;  - ; 13; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; rp__P__R|___p__PN|bpn___PB|______PQ|kp____PK|bp____P_|_p___P_q|rpn___P_|; Won: P1;  - ; 753894000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 210; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1382cc45; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 636211000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 6; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5641aadb; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=1}); 127657000; 
392; 14:49:39:160; 8; 8; ChessGameState;  - ;  - ; 65; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _p______|________|b_pn____|k__p____|_p______|_n_p____|__p____r|rpb_K_q_|; Won: P1;  - ; 2480773000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1303; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@aa2c1c7; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 2452907000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 32; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@785a6128; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 75511000; 
393; 14:49:40:035; 8; 8; ChessGameState;  - ;  - ; 312; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __NPk__R|________|________|_____P__|________|_____K__|B__R____|________|; Won: P2;  - ; 52373444000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 156; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2c20399f; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=1}); 856390000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 4062; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1ded26a; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}TurnCountingCondition{turnsLookedForward=2}); 51666647000; 
394; 14:49:41:546; 8; 8; ChessGameState;  - ;  - ; 119; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; r__pn___|___r____|bp______|_p_q____|k__b____|___p____|___n____|K_______|; Won: P1;  - ; 3558346000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 2826; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2684824a; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 3499096000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 59; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@33b5df36; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 83471000; 
395; 14:49:46:180; 8; 8; ChessGameState;  - ;  - ; 178; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|_______B|________|______k_|_______Q|_______K|________|; Won: P2;  - ; 20998872000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 89; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2bc50faf; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 177468000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1334; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@55257da; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 20917542000; 
396; 14:49:47:039; 8; 8; ChessGameState;  - ;  - ; 354; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _____k__|Q_______|______B_|________|________|_K_NQ_B_|_____N__|________|; Running;  timed out ; 60763410000; -0.55; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 177; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7629eba; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 140946000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 5129; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@74e2616c; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}TurnCountingCondition{turnsLookedForward=2}); 60803870000; 
397; 14:49:47:830; 8; 8; ChessGameState;  - ;  - ; 320; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _k__K___|___P___R|________|__R_____|__P__N__|_____R__|________|_Q______|; Running;  timed out ; 60456015000; -0.625; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 160; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3a7723ec; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 165980000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 4541; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5b5c046a; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}TurnCountingCondition{turnsLookedForward=2}); 60475082000; 
398; 14:49:50:285; 8; 8; ChessGameState;  - ;  - ; 37; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; r__p_P__|n_______|__b_____|_p____P_|kp______|b__p____|np___Pq_|rp___PKR|; Won: P1;  - ; 9341277000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 575; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@440e4c0b; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1206402000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 243; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@71962831; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}TurnCountingCondition{turnsLookedForward=2}); 8190593000; 
399; 14:49:50:406; 8; 8; ChessGameState;  - ;  - ; 132; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|_____P_N|__Q_P___|___k_PB_|__RP_K__|_____PR_|_____P__|; Won: P2;  - ; 26510248000; -1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 66; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@125b06f; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=1}); 690445000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1652; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@298e1e5; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=2}); 25945627000; 
400; 14:49:52:086; 8; 8; ChessGameState;  - ;  - ; 67; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __p___q_|________|b_p_____|___p____|_____K__|kp______|n_p_r___|_____r__|; Won: P1;  - ; 5003134000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1350; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7ca0dbdb; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 2501377000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 408; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3fc6436b; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}); 2552001000; 
401; 14:49:52:798; 8; 8; ChessGameState;  - ;  - ; 648; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|________|________|________|_B______|__Qk_K__|________|; Won: P2;  - ; 36765043000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 324; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1372ecfa; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 285225000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 10567; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@387a850d; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 36637037000; 
402; 14:49:54:754; 8; 8; ChessGameState;  - ;  - ; 105; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __pn____|________|___p____|__p_____|___p____|kb______|____r_q_|_____K__|; Won: P1;  - ; 5798863000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1951; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7ec1f810; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 3055681000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 503; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@16d3d2b4; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 2812913000; 
403; 14:49:57:618; 8; 8; ChessGameState;  - ;  - ; 240; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|______k_|K_______|________|________|________|________|________|; Tie;  - ; 28191288000; 0.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 120; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@610bd9f6; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=1}); 5920717000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 945; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@79f97d9c; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=2}); 22468685000; 
